LOC,CC,PC,Is_Long_Method
145,26,4,TRUE
115,22,4,TRUE
127,23,0,TRUE
111,8,0,TRUE
284,67,5,TRUE
209,63,2,TRUE
104,17,2,TRUE
105,32,3,TRUE
279,85,1,TRUE
185,1,0,TRUE
114,46,1,TRUE
100,35,0,TRUE
159,41,3,TRUE
104,26,5,TRUE
241,59,0,TRUE
225,54,8,TRUE
101,10,4,TRUE
116,27,1,TRUE
167,37,0,TRUE
133,10,2,TRUE
141,16,1,TRUE
101,31,4,TRUE
139,27,3,TRUE
136,31,3,TRUE
125,2,0,TRUE
103,2,4,TRUE
133,1,1,TRUE
114,1,1,TRUE
105,1,1,TRUE
170,25,1,TRUE
155,24,0,TRUE
195,7,0,TRUE
200,32,6,TRUE
131,27,0,TRUE
103,15,1,TRUE
105,16,2,TRUE
110,25,1,TRUE
110,25,2,TRUE
112,25,2,TRUE
129,28,3,TRUE
112,26,1,TRUE
110,26,1,TRUE
125,10,1,TRUE
115,10,1,TRUE
132,13,1,TRUE
129,12,1,TRUE
124,11,1,TRUE
125,23,0,TRUE
141,38,1,TRUE
147,14,4,TRUE
104,13,5,TRUE
323,69,0,TRUE
196,50,3,TRUE
124,31,2,TRUE
103,10,1,TRUE
112,14,0,TRUE
100,30,1,TRUE
106,21,0,TRUE
127,42,0,TRUE
118,17,0,TRUE
654,215,0,TRUE
494,159,0,TRUE
236,217,0,TRUE
642,214,0,TRUE
477,158,0,TRUE
279,90,0,TRUE
105,30,2,TRUE
197,78,0,TRUE
293,96,8,TRUE
372,117,16,TRUE
530,154,12,TRUE
586,168,12,TRUE
504,147,12,TRUE
412,121,12,TRUE
324,101,12,TRUE
192,63,12,TRUE
152,53,12,TRUE
162,52,12,TRUE
108,37,10,TRUE
560,326,2,TRUE
166,54,2,TRUE
199,35,0,TRUE
112,23,0,TRUE
102,12,4,TRUE
352,73,5,TRUE
104,28,4,TRUE
105,23,0,TRUE
217,68,5,TRUE
125,34,2,TRUE
313,175,1,TRUE
219,60,0,TRUE
167,44,5,TRUE
163,30,3,TRUE
138,28,2,TRUE
111,31,4,TRUE
169,38,2,TRUE
102,13,2,TRUE
161,31,0,TRUE
178,56,0,TRUE
159,114,0,TRUE
158,38,0,TRUE
127,21,0,TRUE
128,109,0,TRUE
125,107,0,TRUE
323,105,0,TRUE
162,53,0,TRUE
312,104,0,TRUE
122,62,0,TRUE
104,50,4,TRUE
141,61,4,TRUE
105,46,4,TRUE
110,51,4,TRUE
109,45,4,TRUE
106,40,4,TRUE
157,61,2,TRUE
194,84,2,TRUE
128,42,1,TRUE
143,27,1,TRUE
108,19,1,TRUE
131,29,2,TRUE
162,35,2,TRUE
118,12,2,TRUE
161,38,3,TRUE
288,57,4,TRUE
133,17,2,TRUE
126,13,1,TRUE
122,12,0,TRUE
246,47,2,TRUE
181,1,0,TRUE
133,1,0,TRUE
275,44,0,TRUE
125,41,0,TRUE
141,51,0,TRUE
170,43,0,TRUE
174,46,3,TRUE
171,51,1,TRUE
105,33,4,TRUE
166,16,1,TRUE
123,19,3,TRUE
114,23,0,TRUE
107,29,2,TRUE
112,38,8,TRUE
101,23,2,TRUE
177,24,0,TRUE
204,41,3,TRUE
148,65,4,TRUE
137,40,1,TRUE
118,26,4,TRUE
106,24,3,TRUE
171,35,4,TRUE
160,37,4,TRUE
107,19,2,TRUE
102,24,5,TRUE
138,19,2,TRUE
108,1,2,TRUE
140,31,3,TRUE
194,40,5,TRUE
150,46,1,TRUE
195,46,1,TRUE
239,47,1,TRUE
151,35,2,TRUE
314,76,1,TRUE
114,28,5,TRUE
132,34,1,TRUE
137,40,6,TRUE
105,29,5,TRUE
114,23,1,TRUE
150,31,4,TRUE
174,25,0,TRUE
244,57,11,TRUE
132,28,7,TRUE
137,28,7,TRUE
144,26,6,TRUE
150,34,2,TRUE
142,33,5,TRUE
161,43,5,TRUE
262,66,2,TRUE
110,21,5,TRUE
104,20,0,TRUE
149,34,2,TRUE
115,27,2,TRUE
107,30,3,TRUE
188,55,3,TRUE
159,31,2,TRUE
157,20,1,TRUE
109,20,12,TRUE
148,59,2,TRUE
133,30,0,TRUE
131,47,0,TRUE
146,31,1,TRUE
224,48,2,TRUE
250,64,1,TRUE
277,73,1,TRUE
108,33,3,TRUE
148,15,4,TRUE
160,5,6,TRUE
163,31,8,TRUE
101,18,2,TRUE
109,15,0,TRUE
148,44,1,TRUE
144,20,3,TRUE
125,18,0,TRUE
135,8,0,TRUE
169,3,0,TRUE
100,3,0,TRUE
219,55,0,TRUE
122,5,0,TRUE
114,7,0,TRUE
368,4,0,TRUE
143,11,0,TRUE
174,3,0,TRUE
169,9,0,TRUE
573,62,3,TRUE
1091,5,4,TRUE
212,64,3,TRUE
117,35,4,TRUE
142,4,0,TRUE
110,5,0,TRUE
296,19,0,TRUE
169,5,0,TRUE
158,5,0,TRUE
107,18,0,TRUE
269,11,0,TRUE
404,3,0,TRUE
153,4,0,TRUE
225,4,1,TRUE
312,7,1,TRUE
428,2,1,TRUE
112,11,1,TRUE
104,7,5,TRUE
1810,76,0,TRUE
963,19,0,TRUE
235,6,0,TRUE
190,1,0,TRUE
125,3,0,TRUE
504,20,0,TRUE
142,13,0,TRUE
717,1,0,TRUE
163,8,0,TRUE
249,11,0,TRUE
103,16,0,TRUE
592,1,0,TRUE
212,1,1,TRUE
406,1,1,TRUE
488,1,1,TRUE
481,1,1,TRUE
752,1,1,TRUE
639,1,0,TRUE
239,1,0,TRUE
3016,1,1,TRUE
133,3,0,TRUE
812,5,0,TRUE
116,1,0,TRUE
127,7,0,TRUE
102,5,1,TRUE
161,1,0,TRUE
342,3,0,TRUE
105,2,0,TRUE
138,35,4,TRUE
108,17,2,TRUE
137,51,0,TRUE
145,53,4,TRUE
130,44,4,TRUE
147,53,4,TRUE
207,1,0,TRUE
174,1,0,TRUE
146,1,1,TRUE
142,3,0,TRUE
116,6,0,TRUE
106,4,0,TRUE
147,11,1,TRUE
262,1,0,TRUE
272,1,0,TRUE
107,16,0,TRUE
104,4,0,TRUE
109,1,1,TRUE
266,1,4,TRUE
108,1,4,TRUE
149,1,6,TRUE
205,1,6,TRUE
125,1,6,TRUE
540,1,0,TRUE
171,1,0,TRUE
137,14,0,TRUE
175,27,2,TRUE
156,21,1,TRUE
119,17,2,TRUE
109,5,8,TRUE
168,24,0,TRUE
157,29,2,TRUE
158,30,2,TRUE
102,7,0,TRUE
102,4,0,TRUE
148,38,1,TRUE
155,23,2,TRUE
108,14,2,TRUE
115,21,1,TRUE
113,19,3,TRUE
170,27,3,TRUE
188,18,1,TRUE
119,20,1,TRUE
148,29,1,TRUE
104,6,0,TRUE
107,5,1,TRUE
137,23,0,TRUE
133,7,0,TRUE
190,44,0,TRUE
104,22,0,TRUE
164,40,1,TRUE
179,43,0,TRUE
106,26,1,TRUE
116,25,1,TRUE
110,24,0,TRUE
144,48,3,TRUE
100,25,7,TRUE
221,34,6,TRUE
126,7,7,TRUE
173,38,2,TRUE
160,35,4,TRUE
104,15,1,TRUE
1097,96,0,TRUE
296,1,0,TRUE
246,1,0,TRUE
108,1,0,TRUE
137,21,1,TRUE
164,20,2,TRUE
161,9,0,TRUE
600,1,0,TRUE
605,1,0,TRUE
100,12,5,TRUE
116,19,2,TRUE
117,1,0,TRUE
106,16,0,TRUE
180,36,1,TRUE
108,24,1,TRUE
100,20,9,TRUE
100,4,7,TRUE
110,2,2,TRUE
335,14,0,TRUE
148,32,1,TRUE
287,11,2,TRUE
266,36,0,TRUE
120,11,0,TRUE
462,40,0,TRUE
467,40,0,TRUE
390,21,0,TRUE
124,3,0,TRUE
121,6,2,TRUE
157,9,0,TRUE
211,38,0,TRUE
167,38,1,TRUE
127,4,1,TRUE
157,16,0,TRUE
170,16,0,TRUE
102,7,1,TRUE
191,21,1,TRUE
111,5,6,TRUE
242,28,1,TRUE
170,32,0,TRUE
103,1,0,TRUE
113,1,0,TRUE
186,1,0,TRUE
159,18,11,TRUE
151,28,0,TRUE
103,25,3,TRUE
136,30,1,TRUE
100,22,2,TRUE
104,16,1,TRUE
122,23,2,TRUE
151,37,2,TRUE
306,78,2,TRUE
117,24,1,TRUE
126,23,2,TRUE
103,21,1,TRUE
103,12,2,TRUE
103,13,2,TRUE
114,19,4,TRUE
216,34,1,TRUE
117,22,1,TRUE
159,35,1,TRUE
115,4,3,TRUE
111,5,2,TRUE
144,2,1,TRUE
101,17,1,TRUE
173,19,7,TRUE
114,5,5,TRUE
111,10,6,TRUE
109,30,0,TRUE
121,12,0,TRUE
196,11,0,TRUE
108,8,0,TRUE
125,31,1,TRUE
137,20,0,TRUE
647,253,2,TRUE
171,41,2,TRUE
221,43,0,TRUE
161,42,4,TRUE
117,36,2,TRUE
263,209,2,TRUE
202,47,0,TRUE
130,37,4,TRUE
121,37,0,TRUE
240,65,1,TRUE
127,41,5,TRUE
183,35,1,TRUE
245,31,1,TRUE
140,52,1,TRUE
456,135,1,TRUE
195,66,2,TRUE
218,72,2,TRUE
130,47,1,TRUE
122,36,2,TRUE
124,42,8,TRUE
253,85,1,TRUE
195,57,2,TRUE
110,38,1,TRUE
117,38,3,TRUE
107,23,1,TRUE
125,40,1,TRUE
223,86,1,TRUE
228,82,0,TRUE
110,1,0,TRUE
1051,1,0,TRUE
108,6,0,TRUE
356,130,1,TRUE
135,35,0,TRUE
105,23,2,TRUE
118,21,1,TRUE
155,7,1,TRUE
117,37,3,TRUE
518,115,2,TRUE
227,40,1,TRUE
253,36,4,TRUE
113,20,2,TRUE
387,12,0,TRUE
106,4,2,TRUE
123,24,1,TRUE
121,24,1,TRUE
119,21,1,TRUE
245,59,2,TRUE
122,21,2,TRUE
134,22,3,TRUE
246,46,1,TRUE
109,15,2,TRUE
125,20,2,TRUE
104,12,2,TRUE
106,25,1,TRUE
105,21,5,TRUE
150,35,1,TRUE
132,26,1,TRUE
123,22,1,TRUE
213,41,1,TRUE
160,42,0,TRUE
276,64,1,TRUE
204,65,0,TRUE
233,55,0,TRUE
118,17,1,TRUE
112,28,1,TRUE
113,26,1,TRUE
417,1,1,TRUE
110,14,3,TRUE
148,25,2,TRUE
224,47,2,TRUE
182,43,1,TRUE
189,49,2,TRUE
123,37,0,TRUE
125,33,2,TRUE
119,34,3,TRUE
387,93,5,TRUE
140,32,2,TRUE
182,31,1,TRUE
248,35,8,TRUE
115,22,3,TRUE
127,36,2,TRUE
148,48,1,TRUE
140,30,2,TRUE
109,21,2,TRUE
115,18,2,TRUE
107,18,2,TRUE
122,28,2,TRUE
126,26,2,TRUE
102,20,2,TRUE
140,24,2,TRUE
123,25,2,TRUE
105,22,2,TRUE
208,51,0,TRUE
198,59,3,TRUE
106,33,1,TRUE
191,42,0,TRUE
573,155,2,TRUE
121,34,2,TRUE
169,36,1,TRUE
187,45,6,TRUE
109,36,1,TRUE
192,54,2,TRUE
122,33,2,TRUE
229,38,2,TRUE
486,38,2,TRUE
101,23,1,TRUE
204,59,1,TRUE
385,67,0,TRUE
105,17,1,TRUE
301,85,4,TRUE
114,3,1,TRUE
188,11,0,TRUE
118,4,0,TRUE
124,2,2,TRUE
124,13,0,TRUE
135,27,1,TRUE
120,29,4,TRUE
148,46,2,TRUE
120,10,6,TRUE
132,1,1,TRUE
105,5,0,TRUE
102,28,6,TRUE
158,79,1,TRUE
294,5,0,TRUE
135,9,0,TRUE
141,15,0,TRUE
130,15,7,TRUE
102,3,1,TRUE
166,29,1,TRUE
342,63,0,TRUE
336,63,0,TRUE
127,11,2,TRUE
126,12,2,TRUE
190,43,3,TRUE
303,91,1,TRUE
157,21,2,TRUE
109,17,2,TRUE
228,41,0,TRUE
136,10,1,TRUE
143,2,1,TRUE
115,23,0,TRUE
104,24,0,TRUE
122,2,1,TRUE
147,16,1,TRUE
305,91,1,TRUE
165,21,2,TRUE
149,22,1,TRUE
115,16,2,TRUE
234,43,0,TRUE
140,18,1,TRUE
117,17,1,TRUE
142,1,1,TRUE
204,33,1,TRUE
490,75,2,TRUE
233,61,1,TRUE
107,8,2,TRUE
109,10,0,TRUE
208,2,1,TRUE
108,2,1,TRUE
143,8,2,TRUE
106,3,2,TRUE
105,19,4,TRUE
139,9,1,TRUE
101,8,0,TRUE
128,22,2,TRUE
200,19,2,TRUE
117,15,0,TRUE
167,19,0,TRUE
135,86,1,TRUE
195,40,2,TRUE
313,80,3,TRUE
119,19,2,TRUE
137,18,0,TRUE
325,74,2,TRUE
165,11,2,TRUE
296,86,1,TRUE
124,24,2,TRUE
210,26,2,TRUE
135,17,0,TRUE
122,10,0,TRUE
254,113,4,TRUE
259,13,2,TRUE
130,9,1,TRUE
114,5,3,TRUE
137,16,4,TRUE
139,4,0,TRUE
121,3,2,TRUE
114,2,1,TRUE
266,10,5,TRUE
104,26,2,TRUE
115,18,1,TRUE
110,14,2,TRUE
162,33,1,TRUE
167,24,0,TRUE
128,17,1,TRUE
198,18,1,TRUE
216,17,1,TRUE
100,23,8,TRUE
132,28,11,TRUE
135,20,3,TRUE
138,22,0,TRUE
103,15,4,TRUE
178,52,3,TRUE
108,10,0,TRUE
113,22,2,TRUE
126,21,0,TRUE
100,8,0,TRUE
325,73,3,TRUE
100,29,4,TRUE
123,35,4,TRUE
158,50,2,TRUE
125,32,7,TRUE
112,4,0,TRUE
125,24,8,TRUE
105,27,7,TRUE
215,32,1,TRUE
137,26,1,TRUE
312,77,1,TRUE
145,39,3,TRUE
106,22,2,TRUE
109,21,3,TRUE
104,1,0,TRUE
207,30,1,TRUE
130,11,2,TRUE
103,18,5,TRUE
108,21,3,TRUE
128,20,0,TRUE
153,18,1,TRUE
156,19,2,TRUE
142,29,2,TRUE
157,38,1,TRUE
257,59,4,TRUE
176,33,2,TRUE
114,27,5,TRUE
431,1,0,TRUE
128,31,2,TRUE
392,1,0,TRUE
116,32,1,TRUE
109,29,2,TRUE
129,25,3,TRUE
184,29,3,TRUE
130,21,3,TRUE
151,20,3,TRUE
107,25,2,TRUE
103,16,4,TRUE
110,24,2,TRUE
271,43,6,TRUE
136,18,3,TRUE
127,1,0,TRUE
354,74,0,TRUE
236,49,0,TRUE
138,57,0,TRUE
122,46,2,TRUE
130,44,2,TRUE
122,38,2,TRUE
586,345,2,TRUE
147,60,0,TRUE
129,48,1,TRUE
126,48,2,TRUE
100,37,2,TRUE
518,296,2,TRUE
121,65,1,TRUE
157,82,1,TRUE
101,11,0,TRUE
104,19,1,TRUE
121,23,1,TRUE
154,5,1,TRUE
221,50,3,TRUE
131,22,3,TRUE
114,27,2,TRUE
284,1,0,TRUE
124,15,1,TRUE
179,23,1,TRUE
181,23,1,TRUE
134,31,2,TRUE
129,17,4,TRUE
112,22,4,TRUE
112,18,4,TRUE
119,23,4,TRUE
108,15,9,TRUE
122,24,6,TRUE
147,26,5,TRUE
124,16,2,TRUE
129,27,2,TRUE
178,32,1,TRUE
169,40,2,TRUE
192,40,1,TRUE
155,43,4,TRUE
196,2,0,TRUE
224,2,0,TRUE
157,1,0,TRUE
125,61,3,TRUE
130,65,3,TRUE
152,50,2,TRUE
152,50,1,TRUE
127,62,1,TRUE
289,2,0,TRUE
356,2,0,TRUE
283,1,0,TRUE
419,129,2,TRUE
172,84,4,TRUE
101,33,2,TRUE
101,33,1,TRUE
161,2,0,TRUE
172,2,0,TRUE
103,50,3,TRUE
128,64,3,TRUE
179,59,2,TRUE
179,59,1,TRUE
125,61,1,TRUE
100,48,1,TRUE
261,2,0,TRUE
285,2,0,TRUE
253,1,0,TRUE
350,110,2,TRUE
120,58,4,TRUE
109,53,3,TRUE
134,67,3,TRUE
188,62,2,TRUE
188,62,1,TRUE
131,64,1,TRUE
112,54,1,TRUE
309,2,0,TRUE
336,2,0,TRUE
292,1,0,TRUE
160,78,4,TRUE
128,2,0,TRUE
154,2,0,TRUE
123,1,0,TRUE
235,95,2,TRUE
122,40,2,TRUE
122,40,1,TRUE
266,2,0,TRUE
254,1,0,TRUE
428,148,2,TRUE
141,2,0,TRUE
160,2,0,TRUE
139,1,0,TRUE
143,2,0,TRUE
162,2,0,TRUE
220,70,2,TRUE
142,2,0,TRUE
187,2,0,TRUE
208,2,0,TRUE
237,2,0,TRUE
154,1,0,TRUE
100,50,3,TRUE
140,46,2,TRUE
140,46,1,TRUE
126,61,1,TRUE
347,2,0,TRUE
398,2,0,TRUE
308,1,0,TRUE
463,148,2,TRUE
188,92,4,TRUE
114,55,1,TRUE
216,2,0,TRUE
242,2,0,TRUE
203,1,0,TRUE
399,124,2,TRUE
126,61,4,TRUE
108,3,0,TRUE
109,7,0,TRUE
113,8,11,TRUE
116,19,1,TRUE
133,26,1,TRUE
168,37,0,TRUE
193,21,1,TRUE
121,2,3,TRUE
212,37,3,TRUE
102,17,6,TRUE
188,41,6,TRUE
108,27,2,TRUE
116,40,0,TRUE
167,50,2,TRUE
154,33,0,TRUE
114,33,3,TRUE
145,37,1,TRUE
157,34,2,TRUE
127,21,2,TRUE
126,9,3,TRUE
113,33,4,TRUE
116,29,2,TRUE
107,17,0,TRUE
151,36,1,TRUE
101,25,1,TRUE
146,24,0,TRUE
163,24,1,TRUE
120,17,0,TRUE
152,24,0,TRUE
251,52,0,TRUE
165,25,0,TRUE
170,1,1,TRUE
151,1,1,TRUE
101,1,1,TRUE
123,36,1,TRUE
214,39,4,TRUE
122,20,3,TRUE
144,19,3,TRUE
107,26,1,TRUE
104,21,11,TRUE
163,35,13,TRUE
115,19,4,TRUE
114,16,3,TRUE
109,16,3,TRUE
152,3,0,TRUE
110,20,3,TRUE
149,26,2,TRUE
103,14,4,TRUE
148,47,4,TRUE
101,10,3,TRUE
162,25,3,TRUE
104,17,0,TRUE
119,13,3,TRUE
145,17,1,TRUE
324,57,2,TRUE
100,17,1,TRUE
130,27,3,TRUE
101,12,1,TRUE
155,35,3,TRUE
115,9,0,TRUE
110,15,1,TRUE
274,21,2,TRUE
398,40,2,TRUE
326,38,2,TRUE
282,30,2,TRUE
141,21,2,TRUE
112,9,2,TRUE
189,20,2,TRUE
262,41,2,TRUE
148,1,0,TRUE
106,20,1,TRUE
157,30,0,TRUE
189,16,1,TRUE
132,25,0,TRUE
320,56,1,TRUE
126,17,5,TRUE
115,30,5,TRUE
136,30,7,TRUE
115,20,2,TRUE
128,13,0,TRUE
213,32,0,TRUE
125,14,1,TRUE
146,25,0,TRUE
123,17,2,TRUE
130,14,0,TRUE
115,24,0,TRUE
105,12,0,TRUE
104,1,1,TRUE
116,18,3,TRUE
123,21,3,TRUE
108,21,1,TRUE
172,37,0,TRUE
150,36,3,TRUE
121,30,3,TRUE
161,33,1,TRUE
189,44,1,TRUE
189,1,2,TRUE
100,20,1,TRUE
151,23,3,TRUE
125,13,0,TRUE
114,15,0,TRUE
235,21,2,TRUE
173,17,3,TRUE
106,20,0,TRUE
121,18,0,TRUE
109,24,1,TRUE
146,3,2,TRUE
128,3,0,TRUE
114,2,0,TRUE
115,2,0,TRUE
184,1,0,TRUE
132,1,0,TRUE
162,39,1,TRUE
105,21,6,TRUE
319,11,0,TRUE
156,1,0,TRUE
106,21,6,TRUE
347,15,0,TRUE
294,15,0,TRUE
160,31,1,TRUE
127,25,1,TRUE
110,1,2,TRUE
102,21,1,TRUE
101,26,0,TRUE
145,19,3,TRUE
104,25,1,TRUE
128,22,3,TRUE
134,65,1,TRUE
158,35,3,TRUE
120,30,3,TRUE
125,15,1,TRUE
132,2,0,TRUE
106,26,2,TRUE
115,32,2,TRUE
117,19,3,TRUE
370,68,10,TRUE
137,26,6,TRUE
116,25,10,TRUE
111,20,4,TRUE
227,44,2,TRUE
112,22,0,TRUE
188,35,15,TRUE
136,28,0,TRUE
125,19,9,TRUE
114,30,3,TRUE
117,24,6,TRUE
126,6,3,TRUE
135,1,0,TRUE
109,1,0,TRUE
113,5,0,TRUE
219,1,0,TRUE
113,64,1,TRUE
155,44,2,TRUE
131,32,2,TRUE
239,34,5,TRUE
205,37,3,TRUE
137,14,2,TRUE
258,26,4,TRUE
106,18,3,TRUE
235,15,4,TRUE
249,19,4,TRUE
254,22,5,TRUE
237,21,5,TRUE
192,20,5,TRUE
145,29,4,TRUE
156,23,2,TRUE
159,23,2,TRUE
106,1,0,TRUE
122,4,0,TRUE
136,9,0,TRUE
523,1,0,TRUE
293,20,0,TRUE
186,6,0,TRUE
137,5,0,TRUE
141,4,0,TRUE
104,9,0,TRUE
116,7,0,TRUE
143,7,3,TRUE
107,15,0,TRUE
113,11,0,TRUE
554,110,1,TRUE
255,36,3,TRUE
158,13,3,TRUE
167,18,0,TRUE
197,6,0,TRUE
113,4,0,TRUE
249,7,1,TRUE
200,17,0,TRUE
162,33,3,TRUE
125,32,3,TRUE
150,33,2,TRUE
120,45,2,TRUE
106,35,1,TRUE
110,59,1,TRUE
559,147,2,TRUE
491,165,2,TRUE
157,42,1,TRUE
373,96,2,TRUE
402,122,2,TRUE
194,59,0,TRUE
125,37,1,TRUE
244,41,0,TRUE
122,18,0,TRUE
231,30,0,TRUE
136,24,0,TRUE
103,19,0,TRUE
123,24,3,TRUE
275,49,0,TRUE
101,18,3,TRUE
119,23,3,TRUE
224,53,1,TRUE
191,43,1,TRUE
228,62,1,TRUE
134,28,1,TRUE
108,42,0,TRUE
182,35,1,TRUE
195,51,2,TRUE
120,38,0,TRUE
135,35,2,TRUE
113,27,0,TRUE
133,33,4,TRUE
108,31,2,TRUE
140,38,0,TRUE
324,73,0,TRUE
110,24,1,TRUE
172,29,1,TRUE
102,35,2,TRUE
531,57,1,TRUE
121,27,3,TRUE
150,58,5,TRUE
654,128,1,TRUE
111,28,1,TRUE
368,77,1,TRUE
101,16,3,TRUE
171,39,1,TRUE
172,45,1,TRUE
404,85,1,TRUE
165,21,1,TRUE
137,33,1,TRUE
207,43,2,TRUE
274,77,4,TRUE
483,98,2,TRUE
333,69,1,TRUE
454,125,0,TRUE
148,72,2,TRUE
213,20,1,TRUE
106,14,1,TRUE
119,15,1,TRUE
172,18,1,TRUE
318,15,1,TRUE
134,12,1,TRUE
128,13,1,TRUE
121,8,1,TRUE
103,7,1,TRUE
117,14,1,TRUE
113,14,1,TRUE
113,24,8,TRUE
124,18,2,TRUE
123,34,2,TRUE
114,26,1,TRUE
137,11,0,TRUE
182,39,4,TRUE
181,40,2,TRUE
103,43,2,TRUE
123,36,5,TRUE
147,38,6,TRUE
102,34,4,TRUE
158,42,3,TRUE
125,6,0,TRUE
231,58,1,TRUE
171,17,0,TRUE
230,55,1,TRUE
145,18,0,TRUE
103,14,1,TRUE
302,43,2,TRUE
138,23,2,TRUE
121,16,1,TRUE
118,21,0,TRUE
390,125,4,TRUE
686,3,0,TRUE
158,28,2,TRUE
251,54,2,TRUE
284,58,2,TRUE
111,8,1,TRUE
100,11,1,TRUE
179,1,0,TRUE
122,32,3,TRUE
104,24,7,TRUE
170,40,4,TRUE
139,20,2,TRUE
430,1,0,TRUE
114,1,0,TRUE
211,1,0,TRUE
146,1,0,TRUE
145,1,0,TRUE
113,20,1,TRUE
112,20,1,TRUE
114,20,1,TRUE
597,75,0,TRUE
139,21,1,TRUE
121,20,0,TRUE
150,1,0,TRUE
445,1,0,TRUE
291,1,0,TRUE
244,1,0,TRUE
168,1,0,TRUE
103,11,2,TRUE
386,1,0,TRUE
127,26,1,TRUE
443,1,0,TRUE
164,20,0,TRUE
172,1,0,TRUE
267,49,3,TRUE
197,1,0,TRUE
130,1,0,TRUE
330,1,0,TRUE
113,2,1,TRUE
1169,1,0,TRUE
127,15,0,TRUE
116,30,0,TRUE
369,56,0,TRUE
275,14,4,TRUE
172,30,1,TRUE
317,1,0,TRUE
140,36,1,TRUE
230,1,0,TRUE
189,57,1,TRUE
136,1,0,TRUE
496,1,0,TRUE
515,1,0,TRUE
343,1,0,TRUE
130,10,1,TRUE
237,1,0,TRUE
163,1,0,TRUE
187,1,0,TRUE
210,1,0,TRUE
226,1,0,TRUE
166,1,0,TRUE
228,1,0,TRUE
470,1,0,TRUE
113,32,2,TRUE
112,18,1,TRUE
153,28,1,TRUE
135,19,1,TRUE
132,23,1,TRUE
136,25,2,TRUE
217,1,0,TRUE
175,1,0,TRUE
135,22,0,TRUE
329,1,0,TRUE
258,1,0,TRUE
550,1,0,TRUE
123,27,1,TRUE
245,1,0,TRUE
260,1,0,TRUE
191,1,0,TRUE
451,1,0,TRUE
261,1,0,TRUE
134,2,1,TRUE
147,31,3,TRUE
148,34,0,TRUE
104,50,1,TRUE
234,62,2,TRUE
156,39,1,TRUE
116,39,2,TRUE
142,34,4,TRUE
110,24,3,TRUE
158,48,2,TRUE
128,31,3,TRUE
120,23,3,TRUE
126,31,0,TRUE
213,58,2,TRUE
150,19,1,TRUE
112,27,1,TRUE
308,71,1,TRUE
107,24,1,TRUE
104,18,8,TRUE
273,53,1,TRUE
293,81,5,TRUE
102,14,0,TRUE
122,24,3,TRUE
158,41,3,TRUE
111,23,2,TRUE
194,41,5,TRUE
169,43,0,TRUE
179,32,0,TRUE
128,23,1,TRUE
201,44,1,TRUE
126,39,0,TRUE
191,54,0,TRUE
213,47,0,TRUE
124,25,0,TRUE
106,46,1,TRUE
325,63,2,TRUE
120,24,0,TRUE
167,35,0,TRUE
128,29,1,TRUE
135,22,5,TRUE
114,17,0,TRUE
123,14,0,TRUE
135,25,0,TRUE
147,37,3,TRUE
201,59,2,TRUE
406,66,0,TRUE
159,34,1,TRUE
294,72,1,TRUE
142,24,1,TRUE
199,29,6,TRUE
120,4,0,TRUE
105,11,6,TRUE
123,26,6,TRUE
153,24,6,TRUE
144,21,3,TRUE
134,30,1,TRUE
223,32,0,TRUE
112,19,1,TRUE
104,18,2,TRUE
100,4,1,TRUE
439,1,0,TRUE
285,55,0,TRUE
158,1,0,TRUE
160,1,0,TRUE
281,44,0,TRUE
112,27,3,TRUE
110,13,3,TRUE
135,24,4,TRUE
184,42,1,TRUE
117,22,0,TRUE
104,9,3,TRUE
133,19,0,TRUE
112,21,1,TRUE
149,26,1,TRUE
116,22,0,TRUE
205,16,1,TRUE
107,31,1,TRUE
124,18,0,TRUE
122,23,1,TRUE
100,17,2,TRUE
119,16,0,TRUE
134,22,2,TRUE
261,72,0,TRUE
502,126,1,TRUE
114,21,1,TRUE
194,73,2,TRUE
100,42,1,TRUE
114,33,1,TRUE
131,102,1,TRUE
275,1,0,TRUE
160,20,1,TRUE
111,15,0,TRUE
109,27,1,TRUE
104,27,2,TRUE
129,25,2,TRUE
296,2,0,TRUE
136,16,1,TRUE
154,40,1,TRUE
135,19,5,TRUE
117,19,1,TRUE
236,29,0,TRUE
196,37,2,TRUE
128,21,1,TRUE
215,28,1,TRUE
146,17,1,TRUE
144,24,0,TRUE
197,34,1,TRUE
187,24,1,TRUE
141,29,1,TRUE
178,26,0,TRUE
253,38,1,TRUE
113,16,7,TRUE
137,19,5,TRUE
122,20,4,TRUE
167,23,3,TRUE
181,24,1,TRUE
208,29,1,TRUE
178,23,5,TRUE
106,27,2,TRUE
128,29,3,TRUE
190,18,0,TRUE
107,20,1,TRUE
171,25,1,TRUE
143,32,2,TRUE
105,12,2,TRUE
190,53,2,TRUE
177,1,1,TRUE
482,1,1,TRUE
104,11,2,TRUE
124,29,0,TRUE
104,17,1,TRUE
357,2,0,TRUE
122,19,1,TRUE
135,29,1,TRUE
134,14,1,TRUE
100,19,2,TRUE
136,37,0,TRUE
135,26,0,TRUE
211,52,0,TRUE
110,18,1,TRUE
161,34,2,TRUE
209,33,1,TRUE
142,30,2,TRUE
712,100,0,TRUE
255,93,1,TRUE
272,79,0,TRUE
103,19,2,TRUE
143,30,2,TRUE
111,20,1,TRUE
109,26,2,TRUE
100,16,1,TRUE
129,25,1,TRUE
148,32,0,TRUE
102,12,0,TRUE
125,7,2,TRUE
130,10,2,TRUE
148,10,2,TRUE
153,13,2,TRUE
